,.SPX,.GDAXI,.FCHI,.FTSE,.OMXSPI,.N225,.KS11,.HSI
2008-01-15,1.22017320941249,0.91231991106009,0.8840880402375101,1.24689953878851,1.3269490265722301,1.21546583319482,1.69734545640067,1.90085093526925
2008-01-16,1.59634272162371,1.24754794099024,1.53555109535892,1.84230645060179,2.57653018462466,1.83769119470464,1.5533339820904501,1.86583673491519
2008-01-17,1.71281857124682,1.25629634375413,1.6069247280834202,1.99202021543181,2.26064410044416,1.67695470007153,1.6301969885743801,2.7915635761561997
2008-01-18,1.92022432170306,1.6476034955234202,1.8737241360499102,1.6905907622408198,1.66548419644258,2.09829528418666,1.52690892844268,2.36208287793316
2008-01-21,0.0,3.45853817335937,3.4615802202913,3.44509185044303,2.4966692776134702,1.81148049081517,1.6154309810227099,1.8923889274752599
2008-01-22,3.92486756743396,5.713717931918319,5.06387561361897,5.997119452509169,5.7899253863530005,2.84611891636523,2.3567365797613,4.17620299180882
2008-01-23,3.51739556671068,3.38996658084427,3.99707636237938,3.67094217113468,2.81263102525891,2.64287884861622,2.04686500001221,2.9525590719787402
2008-01-24,1.7193947161923,3.61206458393728,2.77184235263732,3.0886589646293,3.1331607804167905,1.70517501809755,1.38320764343138,4.97779707285642
2008-01-25,1.67636790716417,2.3058844370807003,2.14796824804045,2.11961836380207,1.80710836821868,1.2824519537421202,1.0376172702186401,2.2944754151995097
2008-01-28,1.42175287041454,1.9195729264643702,1.91771224348232,2.27999235231831,2.09891249919619,1.19222023373955,1.16680312194817,2.28686267219262
2008-01-29,1.00227057131096,1.30750639477403,1.4651825633183,1.35525921321679,1.12347458328125,1.69878347878297,1.52601883200765,1.4732333730258
2008-01-30,1.51177979526318,1.21782082704887,1.44405935928271,1.49700793061994,1.05983345288163,1.4701990390708999,2.04150078591584,1.6971930514523
2008-01-31,2.2185607990409,1.9383115203444399,2.14635378360418,1.9855594470103302,1.5021093663675,1.65949570298901,2.0318050605496003,2.6626275214259603
2008-02-01,1.1777100157165101,1.8891128409954698,1.7454375815365,2.16045815500555,1.86632653913349,1.40099694184284,1.28111610113369,1.82210132893398
2008-02-04,0.8220021621014799,0.94176039230178,0.96028044373354,0.9467218612850201,1.10601337945478,1.27419018067712,1.05969336122484,1.39728332587524
2008-02-05,1.82096591453135,1.59708444511271,1.55310358573856,1.47634093183519,1.5624629174534,0.97218791195038,1.04230596558784,1.21222995291776
2008-02-06,1.18190258416546,1.50476318396417,1.6991586603634101,1.4657539204204701,1.6353446764245099,1.71677699246611,0.0,1.33326871770622
2008-02-07,1.6257067120347999,1.9196541646205398,1.85715123095131,1.85395642632236,1.45810899505626,1.29265321509057,0.0,0.0
2008-02-08,1.25648517636858,1.67109265481869,1.4979332330087298,1.6793171849260597,1.41590487263375,1.4193151879498,0.0,0.0
2008-02-11,0.9540772072651801,1.3046635912215,1.34109556534238,1.32721838813625,1.3511522250438601,0.0,1.05126643149108,1.83950261526587
2008-02-12,1.26158098035044,1.6207173596151698,1.67991964091381,1.76014540203217,1.5357754991130699,1.19110915403501,0.94236432738299,1.3381908509398002
2008-02-13,1.13969480272702,1.20431175014943,1.35544918337022,1.78476596828435,1.67991878599562,1.14913081236907,1.02759087365935,1.51712978252883
2008-02-14,1.08638394776708,1.12771927964986,1.1959551343282,1.3397652205080501,1.77872555753803,1.36687947587854,0.75262471395372,1.05543380450694
2008-02-15,0.8609744375195599,1.3812904922104499,1.55933958143407,1.4361603247454602,1.27345732916851,1.28766478686496,0.96943926700797,1.54029251047779
2008-02-18,0.0,0.9453313731724801,1.0381430738342299,1.3667150266196602,1.07441006845803,1.3829020982217,1.34348314876257,1.45320417712687
2008-02-19,1.16920861755633,1.30211419521138,1.35472299540127,1.41288370967146,1.17971323850247,1.02885658571834,0.7139189947689499,1.17021943518683
2008-02-20,1.42653959487495,1.18187259429305,1.37257476064074,1.9030407066497501,1.4066232712155,1.23488684210295,1.09033672553711,1.66623098940062
2008-02-21,1.0697027677911202,1.3670329568518,1.08068419801068,1.26970652757044,1.31918225293853,1.38926953818616,0.9923619911283399,1.18012089808078
2008-02-22,1.23963276094495,1.3807152515641998,1.2938882334405801,1.31179608513709,1.02484732669359,1.34578055897051,0.91667904533306,1.20937223611219
2008-02-25,1.3419788509522,1.01004262582724,0.9571782082481399,1.75058720904815,1.3971909923056298,1.27513865484503,0.6816783581792,1.27743821666803
2008-02-26,0.9973722375916501,1.0808867677684801,1.23363734317261,1.2138679666755299,1.17972761048896,0.95643443308979,0.70380819165256,1.2220496926586
2008-02-27,1.08238598711965,1.07637340172033,1.16805889352249,1.1869996702497398,1.16319793573879,1.20396603613889,0.80710352363439,1.3933339036616401
2008-02-28,1.02188389356668,1.22973873640989,1.31089230800779,1.14426471440222,0.9501269952935101,0.99435987213687,0.94506699475708,1.25263416126457
2008-02-29,1.25933553775711,1.30827742024694,1.45763580193819,1.41512556479699,1.0827546042779,1.1301521504355,0.76950222162631,1.18130189016229
2008-03-03,1.09896796460861,1.28162748083481,1.37784923247175,1.8104813738351402,1.41983425383775,1.71081922857647,0.87261467152109,0.9986279073816501
2008-03-04,1.43127146387364,1.40390432020098,1.36035513161086,1.25633389585014,1.31767102624517,1.48200013614405,0.98186886372115,1.14464088881185
2008-03-05,1.27233853147973,1.12607251436042,1.25225751620583,1.265803887765,1.2939497780462699,1.1221272484348601,0.61857711231875,1.39171094320731
2008-03-06,1.23484098048898,1.2704566195533702,1.38918788510661,1.20397286407252,0.96384598546091,1.04320238276999,0.71502815604491,1.22942004343308
2008-03-07,1.80523485444969,1.4284752781346899,1.42151971280527,1.76592932903641,1.5126709015648399,1.65455719650364,1.51055104384625,1.09203985991217
2008-03-10,1.22214602519134,1.43731080317689,1.5517529180571799,1.2874094636175302,1.35848768980399,1.3408215100855099,0.9095691627337499,1.72135698640839
2008-03-11,2.3203340284230602,1.53907959559699,1.7274416666602601,1.65810188481347,1.53611334165321,1.3021134771482,1.10426891226956,1.9204976113439898
2008-03-12,1.07756451943073,1.35332630004075,1.2846965333856,1.81826951376934,1.68458956334206,1.71577576305296,0.7170588259209301,1.30850743331667
2008-03-13,2.0191429381651,1.53394662474774,1.58967546704634,2.50835403852207,1.86503469619897,1.6251465036039001,1.3794586811061,1.47113372435207
2008-03-14,2.38414179530182,2.0280210989306697,2.0947743969709403,1.9651563924229998,1.78029900906083,1.6146070118552,1.60074474908025,1.98409112877105
2008-03-17,2.2045317323654,2.4023670356581603,1.74964513111802,2.39674306983727,2.6570677799102103,2.00169402049389,2.02407618121082,1.8778818702519602
2008-03-18,2.3845148582804,1.45571518415794,1.16275078100769,1.95156812074982,1.51047875364766,1.99998199764722,1.3853576929869,3.56637092632903
2008-03-19,1.60870036812049,1.80306107279897,1.92694300886144,1.85366220401318,1.82176639506057,2.03967086593989,0.81159843395443,1.73905191302042
2008-03-20,1.18013454987386,1.4601192449354898,1.55818160081872,1.60408543100484,1.04454580800843,0.0,1.13295046517444,1.81885958423705
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.8904940650976301,0.66965222341373,0.0
2008-03-24,1.06129155708881,0.0,0.0,0.0,0.0,1.02341065344122,0.7853973509706701,0.0
2008-03-25,0.9686493968629599,1.4331351888366899,1.21952716226904,2.70228709511961,2.68245394400873,0.9059974303248799,0.53431227606052,1.38646670311298
2008-03-26,1.05207361990451,1.02320763043333,1.0446004443958399,1.1735685043528499,0.96138475350881,0.9275095354739299,0.6995645148334599,1.56219289552218
2008-03-27,1.1229486598696299,1.1431477979364602,1.32242328939526,1.12019873660882,0.98836687243311,1.08312529911271,0.7456304526324701,1.5263887519727701
2008-03-28,0.9389823372572701,1.0001080675327,0.95693553949488,0.95057556767615,0.73141712461325,1.37821594376752,0.8535480912062999,1.30737878565318
2008-03-31,0.9178859606894201,1.2445973547260099,1.11671209375424,1.58698914528297,1.16464071473437,1.32335890846965,0.90227969074811,0.99450001455632
2008-04-01,1.3439155434062802,1.16338029974638,1.27069226049819,1.0316508994078302,1.1281407249829198,1.2880524787659,1.11809173196388,1.6687223179756399
2008-04-02,0.88173940571468,0.8880178475778701,1.05719403085904,1.0663476219994998,1.2197769031560601,1.6212590060712,0.47044744619104994,1.2531429059401
2008-04-03,0.88564037563229,0.98185498966492,1.18151444665987,1.0461557502699999,1.0851626129613001,1.01283782990664,0.8979987004087701,1.1340093360382801
2008-04-04,0.8571365773353999,1.01210072864414,1.15822004506224,1.08532899109855,1.0931198188268199,0.91922720438097,0.8288102117556401,0.0
2008-04-07,0.8542978959812999,0.61551984542313,0.64326338732305,0.76788696115239,0.7853016224497701,1.01346816602545,0.69826916554705,1.12003382170539
2008-04-08,0.87992343058658,0.75903852216713,0.7538364997774499,0.9445316046674399,1.08437193183612,0.7980574140442599,0.9023342373613699,0.97106229212483
2008-04-09,0.71123166423045,0.82599701258423,0.7312711748760901,0.92132501755925,1.04342604465769,1.13134852765184,0.0,1.15094643377743
2008-04-10,0.8668627061993,1.1437750631588302,1.3320492127703,1.17718340760732,1.3506283722975,1.10328658463474,1.1930537352634198,1.17957193455295
2008-04-11,1.18425017926238,1.31747555912737,1.46404542094806,1.46839433738284,1.29587413263364,1.05694127747524,1.03411758404496,0.8860200884575099
2008-04-14,0.7099434890283499,0.9815057784087,0.97650651471658,1.14776902819295,1.16749714984106,1.4995740943321199,0.7467987961982501,0.8777906274475099
2008-04-15,0.8432462002237601,1.00003840378657,1.03093836584831,1.17080665666283,0.9085267521246301,0.90281587085529,1.04539983785057,1.2638597492791601
2008-04-16,1.00100438495692,0.9630409352268001,0.9525309388663901,1.0117961135797,1.21040865062837,0.70438305297808,0.64282775093082,0.95692626211093
2008-04-17,0.7720801061701701,0.90007785176302,1.1640428806646201,0.9137119096365699,0.96441694007511,0.9689755599487401,0.55916441406506,0.9825058531946399
2008-04-18,1.6248906326174601,0.89851078262548,1.0587375446540002,1.03061228658744,0.8138478076079699,0.8219587187762001,0.6647150511045999,0.8353416696050701
2008-04-21,0.59707931723482,0.82587620802872,0.8922576073885999,0.8518528885442,0.83879172966097,0.99544684427358,0.45434564043321,0.73220108831151
2008-04-22,0.7977572086298901,0.9017494439918099,1.03701854083521,0.92356666472511,0.84076191176457,0.73928882225846,0.56775631065848,1.14384801635881
2008-04-23,0.7978800792409699,1.13585713341555,1.19160267702326,1.0633590870985201,0.9535810246430401,1.01513987428531,0.65174033416751,0.9001026002117
2008-04-24,1.08905013910287,1.24155940134735,1.44233758967136,1.42261398829584,1.03342621508552,0.9876940994813901,0.72614881122797,0.96146048780311
2008-04-25,0.96638920247251,1.0475482685031698,1.09761872049769,1.10661589276948,2.18902880964413,1.11508155244448,0.61676632896736,1.1544719768339902
2008-04-28,0.61964546901161,0.70256690899933,0.6651626617448501,0.63952279189926,0.77238297352313,0.9894523135504599,0.76384438748414,0.7386552186448
2008-04-29,0.574393051945,0.8049811970637499,0.6906385863463901,0.75826113889887,0.8059619403412601,0.0,0.75502533029826,0.79443589939042
2008-04-30,1.17762715128006,0.73787736855095,0.77589773498714,0.82694432284661,0.43976555439757,0.9281806145191199,0.79417168974951,0.7924016337831401
2008-05-01,0.8206018804542,0.0,0.0,0.67549094066794,0.0,1.0319158905744201,0.0,0.0
2008-05-02,1.2258778604510299,1.13885526247324,1.23346840596344,1.49354903219981,1.29150276610466,0.8584468041513501,0.5573992346647799,0.60145378931629
2008-05-05,0.67501756292873,0.47167104253871006,0.62393475780252,0.0,0.71363973058828,0.0,0.0,0.82157700956883
2008-05-06,0.84859564204064,0.6799274839404701,0.67388010547692,0.70762620840241,0.64119261414079,0.0,0.59590335094227,0.6800466515708
2008-05-07,0.7097914894254199,0.6155582962979,0.68990679630984,0.8262036740157,0.69619507936989,0.8593607683172201,0.79133634046103,1.4519062684223099
2008-05-08,0.85923096653995,0.7804832214294001,0.74918434750384,0.95431206348818,0.90516622526455,0.75664448451592,0.98555125237898,0.93547080666252
2008-05-09,0.97959409944984,0.7547980948981801,0.8830323776047301,0.9513441959607899,0.9573345248680399,0.9570968086242901,0.9773081355846,1.08059490972658
2008-05-12,0.60077933496782,0.61981872594105,0.72222601509575,0.83829294403863,0.5876755930765,0.79994583639775,0.0,0.0
2008-05-13,0.5236916755482199,0.76900166271252,0.9530916298449601,1.2266135802260598,0.90598402890906,1.08030162526768,0.8500095017427701,1.10440867335692
2008-05-14,0.64336109319259,0.71122095260874,0.8233971359618499,0.96661485790601,0.7909826342667501,1.03439057198332,0.80063481686205,1.0039625564332502
2008-05-15,0.69593730377643,0.7065482633976801,0.7812729478727,0.8496855803491601,0.76738287253585,0.89290052874051,0.75323993990397,1.250394873372
2008-05-16,0.62243728763856,0.76877149707475,0.8967924350818701,0.8518324051349601,0.67535028655492,1.01572904875611,0.83624816761609,0.71893619174265
2008-05-19,0.74798569986345,0.51451824589204,0.61159347861364,0.58786830376744,0.658690021837,0.8096848556223301,0.82526072160686,0.8257084810896801
2008-05-20,0.8097820855106199,0.7061001523857701,0.79106663242661,0.94753983888754,0.8376603931473801,0.9451929230247,0.9447919620884,1.10978889334278
2008-05-21,0.98610035214848,0.98042091359296,0.8522400031510899,1.02328208557562,0.9277766513530499,0.85700372197203,0.70233093247215,1.15863645123136
2008-05-22,0.66714889843336,0.83579313490882,0.9485849302745301,1.09070049870713,1.13110911756514,1.07116342066605,0.9038281648874,1.11387702570436
2008-05-23,0.79171372870277,0.8965666870587599,0.96667234018933,0.91014920881285,0.8354267763036801,1.11373136339783,0.8955884303187601,0.88587387842625
2008-05-26,0.0,0.43755257844086,0.5386340982415699,0.0,0.42541406995804,0.90227025078479,0.89936757310572,0.85677958697306
2008-05-27,0.77967152347378,0.95591467305938,0.90041394054343,1.23245291995921,1.08501479427517,0.9045499556800699,0.70336432669792,0.75972910983396
2008-05-28,0.7457875515454799,0.9806575299090501,0.98948641214691,0.9745453136342299,0.99830918735655,1.12866608607993,0.9764388512645701,0.72203173898828
2008-05-29,0.67454631522524,0.78110818865097,0.92131062808992,0.95392257911987,0.90512444691393,1.17892948857809,0.75541923675708,0.64855940714133
2008-05-30,0.62311412063062,0.83330696518749,0.88130717314332,0.96309473283993,0.6622971499261501,0.99576323915734,0.75536763468584,0.81633752596821
2008-06-02,0.7787525215957299,0.8178875620464,0.94015487346257,0.8597927911985199,1.0589593635999401,1.51235951840361,1.012036623737,0.79360020432533
2008-06-03,0.8753149625894799,0.76309537280604,0.8690117263505499,0.83987958958243,0.48045867168128,1.15713868718835,0.7928316541259399,0.75643701085778
2008-06-04,1.02681348956516,0.85158480212315,1.00647751167177,1.10367583227639,0.90485659514081,0.8997945935519801,0.8553159598518699,1.14371316705151
2008-06-05,0.8476006738561,1.09515912233519,0.99160571961198,1.12181021380846,1.0064259979511598,0.9108967790496599,0.85714711357578,0.90693817169081
2008-06-06,1.31712863464165,1.37710448703756,1.41246051068764,1.61272425860746,0.0,0.65962543437819,0.0,0.66235290005024
2008-06-09,1.03817516003803,1.05482492333941,1.14886054698166,1.16272679417608,1.9355393144036102,1.3027847883069499,0.58821023985261,0.0
2008-06-10,1.16072717026655,1.15772346058979,1.1364980788483499,1.10153654923611,1.20926090924746,0.98255082326985,1.06331447703489,0.8747155644479201
2008-06-11,1.03100177290342,1.15115908038333,1.2347168357826,1.21859451151521,1.10643338536759,0.99781345637171,1.27093521923621,0.8467762906126001
2008-06-12,1.09758353002038,1.04461662979822,1.30945765543487,1.07765138444396,0.97536654059657,1.1354690875462001,0.8263117312996899,1.17494104859563
2008-06-13,1.11246547549036,0.98943611756392,1.01893359716273,1.02235733182972,0.9556770902878899,1.1201207581944,1.34898360135177,1.12245472432566
2008-06-16,0.8265463330382399,0.9186761960987601,1.21761837278147,0.95516843101354,0.89527732822223,1.1563851648002,0.9026332526149299,1.0164901073916
2008-06-17,0.896538289272,0.8093046354841701,0.87379565705211,0.98974005409646,0.8764658543698499,0.8463807865033199,1.08844489698422,1.04747449058246
2008-06-18,1.06843954263776,0.84173244214073,0.91964765914922,1.16934862764489,0.8781962594379199,0.7725020395626699,0.88890901017914,1.0887663469137898
2008-06-19,0.86325028891898,0.92150878496821,0.98832957527181,1.03159988148506,1.03448168552082,0.8628131850976699,0.74676219128339,0.9638048747965099
2008-06-20,1.17215345245577,1.3690533356122299,1.5015356030204499,1.46663233724611,0.0,1.1801903954506598,1.1097677277363,1.5375703761655901
2008-06-23,0.76357740587152,0.9184446537945999,1.0930217650660001,1.03192408017838,0.7215306014916301,1.0864068598954901,0.79634650230091,1.22903928632163
2008-06-24,0.958119628571,1.2386140150749099,1.27293877994858,1.19518101364939,1.18191795735067,0.86674139837964,0.8756585878052401,1.12066317429725
2008-06-25,1.0744005591659,0.8541511995641999,0.9910120533523701,1.0304488944338699,0.9697996850854901,1.03489117428935,0.8892988304802001,0.6952416550559299
2008-06-26,1.15407066579997,1.1121281163526,1.13382130278408,1.22684003588283,1.34913648185311,0.9888497321207499,0.74924339194398,0.9391592763435999
2008-06-27,1.07613854973697,1.67979024083901,1.9136194117446599,1.60331215847788,2.18663631600753,1.32562146482168,0.81333836180996,1.20982781796832
2008-06-30,0.9365818958162699,1.41267489497477,1.51729632857757,1.22213573333611,1.33546208975283,0.79730369872342,0.8284218422868399,0.98346185329426
2008-07-01,1.52405635550789,1.33682334214584,1.56137581062343,1.59463138201184,1.5897825801759797,0.9060192244772299,0.91123455406587,0.0
2008-07-02,1.18901163214663,1.26102356589835,1.3853109893374098,1.40358424396079,1.51275158863806,1.09709690469484,1.48002032813573,1.34602730319373
2008-07-03,1.3173422666771102,1.75498120401729,1.85447212238739,2.0104667714714903,1.96336108973336,1.13558606084171,1.33631129750481,1.38728467694593
2008-07-04,0.0,0.89428227725404,1.0220200618642399,0.95681194343415,0.9662888718643501,0.8704679339612,1.25120787972422,0.81676239291615
2008-07-07,1.6012949750964,1.104213870238,1.16095270222261,1.41591622041136,1.21588056858393,0.8823880622702399,1.12853743875735,0.93129842647293
2008-07-08,1.2554853383078501,1.43321124228356,1.34104911917722,2.72682864446246,2.22141368533665,1.08453608484042,1.5028406287534202,1.46894164196301
2008-07-09,1.1477916191425999,0.9440387254980901,0.91977260590426,1.18016618934495,1.26408419309474,1.0767750142555301,1.51713765525281,1.28859468821348
2008-07-10,1.68867903514403,1.3610140762402099,1.3428825149219101,2.07380138803165,1.80395778857932,1.22582827697438,1.7798517787237198,1.46560632096037
2008-07-11,2.30839821419853,1.6668469407012099,1.62029228086848,1.8109883047184399,1.33052940292952,1.5754011897742102,1.6829154185745598,1.39881344403211
2008-07-14,1.5208641998810999,1.1795531316405299,1.11695847890465,1.80426646919018,1.20335673024544,1.3783153131138,1.36408267324271,1.2174509438116998
2008-07-15,1.79543423565303,1.48480435469323,1.52044993136242,1.65723271173574,1.5160410480076,1.1607702953819001,1.44770080115022,1.1375688600968201
2008-07-16,1.4291751961827401,1.75873367116229,1.8028175675289497,1.82658042616715,1.48206763136437,1.0245421475483498,1.68373252867817,1.38746443179203
2008-07-17,1.33660683214025,1.44342861513966,1.45850211715204,1.71488584846688,2.25460626967991,0.68464833001285,0.99194689899168,0.83692955565162
2008-07-18,0.90924532410203,1.26054672844682,1.51667998923866,1.79192173786747,1.32086639645423,0.8515758884643201,1.1980042996817601,1.0902926174257
2008-07-21,0.7031120971402299,1.12289653864458,1.4100743856995601,1.39116982795128,1.24961607698884,0.0,1.1891367132003698,0.74022079143301
2008-07-22,1.07612185085658,1.11508168879235,1.13467868064135,1.34454829738615,1.9630006384408,0.87311287819044,1.08699905130455,0.82629487778586
2008-07-23,1.16273718091493,1.01379886849759,0.99652141004091,1.53800004014564,1.20251674176121,0.88910647560339,0.8138403516474,0.65435470760541
2008-07-24,0.9752411266735799,1.1208354559568499,1.1984150724753,1.1569860236610399,1.28955939381092,0.9936928856865399,0.86433587694389,1.09534172975514
2008-07-25,1.0933106261319299,1.3414771989199,1.40272607410285,1.5277318565134301,1.73244812778564,0.65076485999179,1.03225706413906,0.99186735812803
2008-07-28,0.8555647456396,1.2119368177962,1.0492922620337901,0.86845550392377,1.0900389330556,0.75118777672338,0.9946733469186799,0.7248470639153299
2008-07-29,0.97524883398236,1.27545543191598,1.12580644164305,1.21285219336446,1.55606878757045,0.9275774277558401,0.88664728649826,0.80817904792826
2008-07-30,1.26014458178099,1.4519291895671,1.05208361284405,1.4673185756290201,1.5050317779748,0.65429570436365,0.94933973107333,0.63662237598199
2008-07-31,1.1173533844294699,1.36249797391005,1.63080495189093,1.3792914701613999,1.28467170442918,0.94606845321179,1.053966203183,0.7473900022375299
2008-08-01,1.06892426641834,1.47515469413516,1.38200648882485,1.48015100537546,1.29778422642517,0.99899861116199,0.95529346908736,1.18924344394787
2008-08-04,0.8374349371038301,1.13884656149325,0.8580371952468401,1.04464151237015,0.87196480459514,1.15365952520316,1.285617432796,0.92992633437388
2008-08-05,0.87060890279132,1.18315606926263,0.9608816327593399,0.96996814628624,1.0312117333433501,1.16210643549676,1.1887999292273699,1.24299225840992
2008-08-06,0.7849995363457599,1.06206920655153,1.05565662483451,1.04191384474101,1.33618175971983,0.9040830785749,0.58582068095351,0.0
2008-08-07,1.14005153438868,1.12525121902844,1.0919586154818302,1.1454524227740701,1.21559771030139,1.02352205058757,1.26249535802433,1.28547281312597
2008-08-08,0.8982277038681499,1.25902330009773,1.2592223702746,1.2403656216607999,1.11890354307598,1.06676604647598,1.02836187334566,1.80358560683794
2008-08-11,0.8412615384018,0.79326235200747,0.85007768487555,0.7794395561991699,0.95801044764131,1.02112073705512,0.760113819106,1.28891871757919
2008-08-12,0.90529270552362,1.14848022774403,1.04779176654762,1.0176459626766001,0.97541565446133,0.8120569433823501,1.14565369483888,1.61864142639282
2008-08-13,1.05565397841764,1.0709458391926199,1.03551312922,1.0326327192031999,1.19581833529637,1.08474054169971,1.09933211596132,1.31157012711253
2008-08-14,0.9407296805395,1.14891908835217,1.32758158676896,1.47679164168307,1.0997636179611499,0.98041050164148,0.8355039322294301,1.48434253020116
2008-08-15,0.87598481588825,1.0514455502274,1.05580108733132,1.1465799493964601,0.94186907564326,0.7222523064955401,0.0,1.26405379390119
2008-08-18,0.9083198013908399,0.9781077810483201,1.15765399993737,1.0779798914274699,0.81521553436522,1.12076267885043,0.9135329227800001,1.09411441162247
2008-08-19,0.95954854947206,1.10941101743447,1.02028029440198,1.50951222171898,1.42998405422508,1.31256155054153,0.93569401942871,0.94351256566658
2008-08-20,1.036177218978,1.00178007969464,1.0991466261009,1.21508491736668,1.32407743040088,1.11580780699321,1.130637707956,1.52815522024563
2008-08-21,0.98858383894153,1.1176663798025699,1.02997478106796,1.13443724834474,1.13618150279873,0.76143594682517,0.8996863903505001,1.37845163142962
2008-08-22,0.92520738772823,1.0644637529639,0.9657911921823401,1.09995249020264,1.0391660053518799,0.90184557436826,1.1111183608392001,0.0
2008-08-25,0.9087023641323599,0.80865785213175,0.8686209348784499,0.0,0.67224334033382,0.97353509374863,1.02749262841589,1.04389334712124
2008-08-26,0.82308443252498,0.9874352598297199,1.11190460455652,1.8459075136336,1.06529205122398,0.70180886454208,1.02666167061257,1.17522911742774
2008-08-27,0.77126147691942,1.04026697911401,1.21129451407533,1.05880397488817,0.92741052957395,0.74363709395451,1.28273269496922,1.1999466659989502
2008-08-28,0.8790086300856,1.22849044577644,1.38555950465182,1.098577150887,1.02408124665379,0.62862749150668,1.14720297669462,1.39701480162523
2008-08-29,0.7496417619234,0.9938819850837799,1.04186826100759,1.05223623106695,0.9499317117809899,0.8951700253749899,1.17082450751553,1.17679021914273
2008-09-01,0.0,0.85135967239606,0.8177147280591099,0.95687913428858,0.96988471725198,0.76329838508947,1.38926601653103,0.8064598667356799
2008-09-02,1.23195313088972,1.13911341507024,1.06967493665225,0.94704769228401,1.11768364921027,1.38251778253771,1.7279349993278101,1.36020407288061
2008-09-03,1.09953529533844,1.03927200745954,0.95348408073568,1.50498380998733,1.15783574506317,1.1140538524627,1.6843599177322501,1.3017006559136302
2008-09-04,1.20389833220708,1.2835246248876502,1.26144075043776,1.34384415574277,1.11889698573729,1.14296199867843,1.49285669399946,1.16027987892878
2008-09-05,1.298959212897,1.67473174158967,1.77746241952875,1.7036583820745799,1.85893755020764,1.4505954556009,0.9939812491661599,1.1123696613343
2008-09-08,2.5494998758582,1.4236239762865701,2.44390683873117,2.66476289172732,3.3160326589420004,1.28130976543067,1.06257091264395,0.9294745813258
2008-09-09,1.46973456005157,1.16904541111926,1.20099087904155,1.2719619505618,1.1892604102806899,0.8359503795313101,1.08715986175309,0.8162522535313801
2008-09-10,1.35466241156016,1.39571310318954,1.69141964749378,1.7352267789127698,1.66132445589776,1.40452192366797,1.23006844719592,1.3717762419316
2008-09-11,1.9478952099378901,1.25377842698261,1.35004577500875,1.22009856153755,1.18323923254471,1.0278939642370701,1.5666939901123,1.42489348908576
2008-09-12,1.44166763683589,1.12120003172627,1.2271429645408,1.50661235625558,1.43887939832391,1.0699274498020799,1.12661824693992,1.6941787807515998
2008-09-15,3.02396625005306,2.03479227926292,2.1172994257409603,3.08628133954699,2.67954008142106,0.0,0.0,0.0
2008-09-16,3.53273461713783,2.26420181280203,2.39940744152592,2.7413596883605,2.46080949230451,2.2029889997866503,1.84285413541929,1.9282383573917898
2008-09-17,3.1532456494742,1.97867197030735,2.30539014381904,2.66930383378269,2.31156762629995,1.52597030711904,1.26961442166785,2.3916215362759603
2008-09-18,4.04171204318825,2.14105899407115,2.74949182867889,2.29547507867652,2.4424042109706097,1.72046977172602,1.84575449636727,5.2949655989738
2008-09-19,3.53356336670973,3.09345751033532,2.89654771552601,4.054940089985299,5.29517527296122,1.2890016470815602,1.14222268385284,2.3745061713112
2008-09-22,1.67034593949307,1.32558687012583,1.57716668399316,1.40811687459741,1.37486129065735,1.50699180152746,1.53079534214113,2.5481146369674903
2008-09-23,1.99169951097448,1.31209899939333,1.80536582713615,1.84362928796436,2.021628832007,0.0,1.15559613878249,1.39716537737126
2008-09-24,1.55986040867957,1.25353582740861,1.3005736400185102,1.25253338290003,1.19151338274649,1.0445319499819,1.49551242510786,1.60396156117221
2008-09-25,1.6723109232164302,1.53069763844104,1.70856232060847,1.47360597090979,1.6279154825493798,1.19991605689689,1.49781619165103,1.21037763108378
2008-09-26,2.05598947823402,1.41255915841921,1.77271865171182,2.00548208711072,2.1117243726739,1.24099357609014,1.2229029947530499,1.43357312097953
2008-09-29,4.4667162213324,2.2023135964103697,2.4862500323945698,2.3740583126134402,1.97822448038689,1.4062871897973,1.39212345096474,1.70079730053201
2008-09-30,2.55212696196035,2.03982197109698,2.60549072087677,3.045995084433,3.55507702889951,2.7371262163409598,1.6711236567764802,3.07008622572184
2008-10-01,2.27205207380508,1.51064290762377,1.9541735933923499,2.2054339157596603,2.0824110332059798,1.24435373709206,1.7675388969516301,0.0
2008-10-02,2.09990025573121,1.7831039252741199,1.92521006139693,1.7219472611575501,1.7478723349515501,1.35488163938699,1.6100246037710102,2.03705492308184
2008-10-03,3.2951824811644297,1.90531902573873,2.01190913112421,1.95634069663543,1.6259294141524099,1.45653293604058,0.0,1.30984848339378
2008-10-06,4.2527883153343,2.7556418775748,2.70676140043613,4.5568563752902,4.08226831157776,1.7759069037945001,1.5780242794656199,1.47348461656136
2008-10-07,3.01290790422442,3.40983659131181,3.1535232652753598,4.00694756578945,3.35136581571946,3.40298138469666,1.93224143398748,0.0
2008-10-08,4.99645257396295,6.0444950794192795,7.07397694172514,6.00725225848157,6.2289810936944505,3.45037508494105,1.96273974239276,4.58090339735799
2008-10-09,4.19169471356383,3.68907604860892,3.5763230241749695,3.08650057721005,3.061424538476,3.05098992447615,2.611713363632,2.48588404689056
2008-10-10,8.80212459591932,7.64097074892202,7.15686088358241,10.29568840000886,7.65753985363576,5.68230135451447,4.01668185236832,2.8967490302575403
